name,url,gvkey,paragraphs,words,tracking_cookies,g_fog,legal_quality
SUNRUN INC,www.sunrun.com,24905.0,67.0,3516.0,7.0,18.088238,0.96799922
SUNTRUST BANKS INC,www.suntrust.com,10187.0,23.0,834.0,18.0,17.006952,-0.25295874
SUPERIOR ENERGY SERVICES INC,www.superiorenergy.com,25509.0,13.0,759.0,0.0,17.790264,0.08839200400000001
SUPERIOR PLUS CORP,www.superiorplus.com,65614.0,4.0,213.0,0.0,25.537382,0.1358242
SUPERIOR INDUSTRIES INTL,www.supind.com,10195.0,23.0,2255.0,1.0,13.028425,0.68558675
SUPPORT.COM INC,www.support.com,133825.0,31.0,2693.0,1.0,19.224781,0.86847097
SURGE ENERGY INC,www.surgeenergy.ca,114211.0,159.92,9791.4697,0.0,25.537382,-0.36037055
SURMODICS INC,www.surmodics.com,66588.0,6.0,392.0,13.0,16.598038,-0.26554123
SURNA INC,www.surna.com,186779.0,7.0,341.0,2.0,15.904094,-0.56268132
SURREY BANCORP,www.surreybank.com,108403.0,18.0,565.0,0.0,14.498954000000001,-0.60689396
SVB FINANCIAL GROUP,www.svb.com,17120.0,110.0,5138.0,3.0,17.694534,1.3656005
SWEDBANK AB,www.swedbank.com,24578.0,15.0,458.0,1.0,20.310471,-0.27142939
SWEET NATURAL TRADING CO,www.sweetnaturaltrading.com,184761.0,22.0,1166.0,0.0,16.386312,0.014888746999999999
SOUTHWEST GAS HOLDINGS INC,www.swgasholdings.com,9890.0,17.0,1012.0,2.0,18.195717000000002,-0.071343698
SWITCH INC,www.switch.com,32469.0,27.0,1165.0,4.0,18.362679,0.80117953
SCHWEITZER-MAUDUIT INTL INC,www.swmintl.com,61519.0,42.0,1728.0,3.0,15.915735,1.0751626
SOUTHWESTERN ENERGY CO,www.swn.com,9904.0,15.0,1639.0,0.0,21.042088,-0.38550669
S&W SEED CO,www.swseedco.com,184259.0,90.0,5368.0,2.0,23.221231,-0.3495914
SYKES ENTERPRISES INC,www.sykes.com,62732.0,50.0,3144.0,7.0,20.577993,0.71126103
SYLOGIST LTD,www.sylogist.com,23108.0,30.0,1897.0,0.0,20.401125,0.6352458000000001
SYMBILITY SOLUTIONS INC,www.symbilitysolutions.com,142419.0,61.0,2847.0,0.0,15.091713,0.9543258
SYNACOR INC,www.synacor.com,196355.0,61.0,3670.0,1.0,16.877257999999998,1.164871
SYNAPTICS INC,www.synaptics.com,142814.0,16.0,1272.0,0.0,17.109434,0.38675943
SYNCHRONOSS TECHNOLOGIES,www.synchronoss.com,166593.0,29.0,1246.0,0.0,20.037512,1.3005511
SYNCHRONY FINANCIAL,www.synchronyfinancial.com,20686.0,18.0,1642.0,5.0,17.969706,-0.0118652
SYNDAX PHARMACEUTICALS INC,www.syndax.com,20649.0,25.0,1125.0,0.0,20.812855,0.82888621
SYNEOS HEALTH INC,www.syneoshealth.com,22039.0,49.0,3518.0,3.0,21.033863,1.544921
SYNERGY PHARMACEUTICALS INC,www.synergypharma.com,175064.0,45.0,3059.0,1.0,19.356120999999998,0.19100283
SYNEX INTERNATIONAL INC,www.synex.com,20874.0,4.0,185.0,0.0,14.290517999999999,0.079304136
SYNLOGIC INC,www.synlogictx.com,32365.0,11.0,785.0,0.0,16.879913000000002,-0.5305025
SYNNEX CORP,www.synnex.com,156155.0,7.0,515.0,0.0,14.216218,-0.53599459
SYNOPSYS INC,www.synopsys.com,24975.0,54.0,2168.0,3.0,20.200687,-0.47707045
SYNOVUS FINANCIAL CORP,www.synovus.com,13041.0,10.0,473.0,4.0,15.346666,-0.054644212000000005
SYNTEL INC,www.syntelinc.com,65270.0,37.0,1950.0,4.0,17.927726999999997,0.81402421
SYNTHESIS ENERGY SYSTEMS INC,www.synthesisenergy.com,160592.0,19.0,1645.0,0.0,18.916708,-0.40338627
SYROS PHARMACEUTICALS INC,www.syros.com,27392.0,14.0,1211.0,0.0,18.081541,0.041743517
SYSCO CORP,www.sysco.com,10247.0,44.0,3183.0,0.0,18.314821,0.097464107
T-MOBILE US INC,www.t-mobile.com,17874.0,88.0,4959.0,24.0,18.035460999999998,0.52539134
T2 BIOSYSTEMS INC,www.t2biosystems.com,21033.0,31.0,2466.0,6.0,17.283007,-0.026340477
TRAVELCENTERS OF AMERICA LLC,www.ta-petro.com,148350.0,16.0,1642.0,2.0,17.890318,0.20533714
TABLEAU SOFTWARE INC,www.tableau.com,17695.0,58.0,3127.0,14.0,19.694914,1.544921
TABULA RASA HEALTHCARE INC,www.tabularasahealthcare.com,26788.0,6.0,435.0,0.0,15.552468,-0.45452127
TACTILE SYSTEMS TECHNOLOGY,www.tactilemedical.com,26847.0,19.0,715.0,2.0,15.114346,-0.12625448
TAHOE RESOURCES INC,www.tahoeresources.com,185030.0,45.0,4152.0,1.0,25.292521,-0.36835682
TAIGA BUILDING PRODUCTS LTD,www.taigabuilding.com,28399.0,26.0,1158.0,3.0,19.994684,-1.1330463
TAILORED BRANDS INC,www.tailoredbrands.com,25167.0,30.0,1733.0,1.0,18.567434,0.59718162
TAITRON COMPONENTS  -CL A,www.taitroncomponents.com,31738.0,5.0,194.0,0.0,13.616092000000002,-0.14151137
TAKUNG ART CO LTD,www.takungart.com,18892.0,3.0,180.0,1.0,12.871757,-6.771567299999999
TALEND SA  -ADR,www.talend.com,27636.0,42.0,2565.0,4.0,19.803453,1.5245254
TAMARACK VALLEY ENERGY LTD,www.tamarackvalley.ca,181105.0,31.0,2645.0,0.0,21.652302,-0.3216745
TANDEM DIABETES CARE INC,www.tandemdiabetes.com,18899.0,70.0,4299.0,1.0,17.861818,0.18027636
TANDY LEATHER FACTORY INC,www.tandyleather.com,28675.0,15.0,649.0,0.0,13.463698,-0.54944086
TANGER FACTORY OUTLET CTRS,www.tangeroutlet.com,28340.0,34.0,2769.0,3.0,18.959707,1.1053976
TASEKO MINES LTD,www.tasekomines.com,25092.0,129.0,8820.0,1.0,21.484694,-0.29827636
TAUBMAN CENTERS INC,www.taubman.com,25950.0,35.0,1317.0,0.0,11.837566,0.46874952
TAYLOR MORRISON HOME CORP,www.taylormorrison.com,16653.0,31.0,2346.0,25.0,21.428960999999997,-0.41641888
TRIANGLE CAPITAL CORP,www.tcap.com,176725.0,46.0,2513.0,2.0,25.537382,0.2116297
TRICO BANCSHARES,www.tcbk.com,28155.0,17.0,1156.0,8.0,19.303520000000002,-0.38388503
TECHNICAL COMMUNICATIONS CP,www.tccsecure.com,10364.0,15.0,1431.0,1.0,19.454983,-0.40475178
TCF FINANCIAL CORP,www.tcfbank.com,15363.0,21.0,1618.0,4.0,15.659854999999999,-0.22529392
TWINLAB CONSOLIDATED HLDGS,www.tchhome.com,21860.0,18.0,1285.0,0.0,16.240326,0.32373002
TRI CITY BANKSHARES CORP,www.tcnb.com,65230.0,6.0,455.0,1.0,15.91579,-0.38947618
TC PIPELINES LP,www.tcpipelineslp.com,120794.0,16.0,1325.0,3.0,17.709568,-0.079958715
TRANSCONTINENTAL INC -CL A,www.tctranscontinental.com,15083.0,28.0,1787.0,0.0,19.079227,0.45345771
TORONTO DOMINION BANK,www.td.com,15706.0,71.0,2698.0,20.0,22.979286,0.8417030000000001
TELEPHONE & DATA SYSTEMS INC,www.tdsinc.com,10411.0,8.0,609.0,1.0,17.887384,-0.039539032
TIDEWATER INC,www.tdw.com,10565.0,13.0,995.0,1.0,20.76997,0.39705151
TE CONNECTIVITY LTD,www.te.com,177267.0,18.0,567.0,9.0,18.973759,-0.23329313
TEAM INC,www.teaminc.com,10353.0,13.0,1391.0,1.0,18.990349,-0.81256342
TEARLAB CORP,www.tearlab.com,161071.0,24.0,1339.0,1.0,17.580091,-0.47292212
TECH DATA CORP,www.techdata.com,12171.0,60.0,3159.0,2.0,20.542676999999998,0.18075693
TECHNIPFMC PLC,www.technipfmc.com,30923.0,81.0,3719.0,0.0,18.847788,1.246467
TECHTARGET INC,www.techtarget.com,177111.0,72.0,5451.0,8.0,16.924982,0.68790543
TECK RESOURCES LTD,www.teck.com,10385.0,13.0,599.0,10.0,18.675860999999998,0.28978294
TECNOGLASS INC,www.tecnoglass.com,170765.0,69.0,2325.0,0.0,23.651684,0.21991681
TECOGEN INC,www.tecogen.com,18114.0,3.0,180.0,0.0,12.906322,-6.771567299999999
TEEKAY LNG PARTNERS LP,www.teekay.com,162387.0,22.0,1113.0,4.0,18.463186,0.1128846
TEEKAY CORP,www.teekay.com,61034.0,22.0,1113.0,4.0,18.463186,0.1128846
TEEKAY TANKERS LTD,www.teekaytankers.com,179087.0,22.0,1113.0,4.0,18.463186,0.1128846
TEGNA INC,www.tegna.com,4988.0,24.0,1659.0,1.0,19.111448,-0.24360411
TELADOC INC,www.teladoc.com,24249.0,20.0,1174.0,3.0,17.287354999999998,-0.21843214
TELARIA INC,www.telaria.com,18066.0,70.0,3097.0,1.0,17.218309,0.67097515
TELECOM ITALIA SPA,www.telecomitalia.com,19151.0,19.0,1051.0,0.0,22.097061,0.34736392
TELEDYNE TECHNOLOGIES INC,www.teledyne.com,126721.0,24.0,1014.0,0.0,19.624964000000002,1.544921
TELEFLEX INC,www.teleflex.com,10407.0,58.0,3370.0,1.0,16.629047,1.1215283
TELEFONICA BRASIL SA,www.telefonica.com,222648.0,32.0,1462.0,3.0,21.641157,0.7808729999999999
TELEFONICA SA,www.telefonica.com,13683.0,32.0,1462.0,3.0,21.641157,0.7808729999999999
DEUTSCHE TELEKOM,www.telekom.com,221616.0,12.0,400.0,4.0,16.866667,-0.42999536
MAGYAR TELEKOM,www.telekom.hu,214526.0,54.0,2609.0,5.0,17.695686,-0.079820454
TELEKOM AUSTRIA AG,www.telekomaustria.com,141239.0,11.0,715.0,0.0,15.315123000000002,0.12697846
TELENAV INC,www.telenav.com,184101.0,62.0,3184.0,0.0,19.387579000000002,-0.14676276
TELENOR ASA,www.telenor.com,221612.0,99.0,4715.0,1.0,18.835285,1.1471308
GRUPO TELEVISA SAB,www.televisa.com,29850.0,4.0,246.0,14.0,23.037620999999998,0.21182513
TELIGENT INC,www.teligent.com,5888.0,27.0,962.0,1.0,19.265933999999998,0.10519498
TELKONET INC,www.telkonet.com,125600.0,7.0,291.0,8.0,14.129613,-0.3663778
TELLURIAN INC,www.tellurianinc.com,30241.0,2.0,110.0,2.0,20.818182,0.21873539999999997
TELUS CORP,www.telus.com,2408.0,10.0,316.0,11.0,18.312654000000002,-0.19533193
TEMPLE HOTELS INC,www.templehotels.ca,166428.0,3.0,88.0,1.0,22.164341,0.09380441199999999
TEMPUR SEALY INTL INC,www.tempursealy.com,156861.0,51.0,2986.0,0.0,18.936741,0.67511654
TENARIS SA,www.tenaris.com,151933.0,73.0,4102.0,1.0,19.712498,0.032576799
TENET HEALTHCARE CORP,www.tenethealth.com,7750.0,21.0,1881.0,1.0,18.894909,-0.010088265
TENNANT CO,www.tennantco.com,10441.0,43.0,2232.0,8.0,17.803047,0.59933454
TENNECO INC,www.tenneco.com,10443.0,64.0,3142.0,0.0,15.542901,1.3046790000000001
TEN PEAKS COFFEE CO INC,www.tenpeakscoffee.ca,149662.0,8.0,281.0,0.0,15.039254000000001,0.016451672
TERADATA CORP,www.teradata.com,178310.0,24.0,726.0,2.0,17.959187,-0.43617612
TERADYNE INC,www.teradyne.com,10453.0,18.0,1046.0,2.0,18.001568,-1.0298533
TERAGO INC,www.terago.ca,177779.0,9.0,595.0,6.0,25.397703,0.12338471
TERANGA GOLD CORP,www.terangagold.com,185880.0,18.0,1755.0,1.0,20.462648,-0.13116172
TEREX CORP,www.terex.com,7991.0,58.0,2620.0,1.0,14.856282,0.81246114
TERRAFORM POWER INC,www.terraformpower.com,20739.0,15.0,1245.0,2.0,16.561014,0.17724335
TERRA TECH CORP,www.terratechcorp.com,170725.0,3.0,180.0,1.0,12.906322,-6.771567299999999
TERRENO REALTY CORP,www.terreno.com,183833.0,12.0,884.0,0.0,16.046576,-0.0068705305
TERRITORIAL BANCORP INC,www.territorialsavings.net,183247.0,17.0,716.0,0.0,16.097701999999998,-0.14636357
TESARO INC,www.tesarobio.com,170969.0,34.0,2051.0,1.0,16.261995000000002,0.70525527
TESLA INC,www.tesla.com,184996.0,159.0,8367.0,1.0,20.792151999999998,1.264834
TESSCO TECHNOLOGIES INC,www.tessco.com,30714.0,13.0,679.0,6.0,17.402716,-0.22669974
TETRA TECH INC,www.tetratech.com,24783.0,7.0,340.0,3.0,20.342003,-0.32631740000000004
TEVA PHARMACEUTICALS,www.tevapharm.com,14538.0,22.0,1118.0,4.0,15.580585000000001,0.8969577
TEXAS ROADHOUSE INC,www.texasroadhouse.com,160376.0,36.0,2871.0,8.0,18.898935,0.54849225
TEXCOM INC,www.texcomresources.com,163598.0,6.0,340.0,0.0,13.176471,-0.72935921
TEXTRON INC,www.textron.com,10519.0,19.0,1063.0,0.0,20.457716,-0.64158243
TFI INTERNATIONAL INC,www.tfiintl.com,150764.0,14.0,499.0,0.0,22.846315,-0.25531435
TG THERAPEUTICS INC,www.tgtherapeutics.com,61711.0,22.0,1194.0,0.0,18.857029,-0.8317851999999999
FIRST NORTHN CMNTY BANCORP,www.thatsmybank.com,62365.0,1.0,98.0,4.0,12.655783,-0.2480942
BANCORP INC,www.thebancorp.com,158587.0,15.0,950.0,1.0,15.272785,0.13454823
GREENE COUNTY BANCORP INC,www.thebankofgreenecounty.com,117026.0,4.0,186.0,1.0,14.120847,-0.32126641
BENEFICIAL BANCORP INC,www.thebeneficial.com,177300.0,15.0,610.0,5.0,17.559314999999998,-0.35979831
CHEESECAKE FACTORY INC,www.thecheesecakefactory.com,25737.0,35.0,2604.0,3.0,18.66637,0.51992965
CLOROX CO/DE,www.thecloroxcompany.com,3121.0,55.0,4696.0,3.0,21.651611,0.75103897
CRONOS GROUP INC,www.thecronosgroup.com,22460.0,45.0,2987.0,0.0,16.775714999999998,0.37068823
DIMECO INC,www.thedimebank.com,31028.0,20.0,1038.0,12.0,19.093267,0.11777187
FIRST BANCORP INC/ME,www.thefirst.com,111940.0,16.0,428.0,3.0,16.188009,-0.49029168
HACKETT GROUP INC,www.thehackettgroup.com,111000.0,69.0,3971.0,2.0,20.02117,1.544921
HARTFORD FINANCIAL SERVICES,www.thehartford.com,61739.0,33.0,2150.0,5.0,19.505459,0.59318227
HERSHEY CO,www.thehersheycompany.com,5597.0,40.0,2383.0,11.0,13.496901000000001,1.1176153
IDAHO INDEPENDENT BK COEUR,www.theidahobank.com,112674.0,5.0,566.0,0.0,19.247324,-0.40728843
JOINT CORP (THE),www.thejoint.com,22082.0,47.0,2766.0,8.0,19.30125,0.37064749
KROGER CO,www.thekrogerco.com,6502.0,2.0,80.0,3.0,12.405926,-0.11480141
UNION BANK,www.thelittlebank.com,115920.0,9.0,274.0,0.0,15.631648,-0.58938676
MADISON SQUARE GARDEN CO,www.themadisonsquaregardencompany.com,24481.0,43.0,4099.0,2.0,19.377674,0.6031903000000001
THEMAVEN INC,www.themaven.net,29064.0,123.0,5449.0,2.0,18.904181,0.60554081
MEDICINES CO,www.themedicinescompany.com,138608.0,16.0,976.0,0.0,18.491657,-1.0059756
PEOPLES FINANCIAL CORP/MS,www.thepeoples.com,112254.0,10.0,276.0,0.0,13.856720000000001,-0.62736195
PROVIDENT BANCORP INC,www.theprovidentbank.com,25327.0,9.0,751.0,0.0,19.871468,-0.34230718
THERAPEUTICSMD INC,www.therapeuticsmd.com,183322.0,35.0,1603.0,1.0,20.412273000000003,-0.033126183
THERATECHNOLOGIES INC,www.theratech.com,29476.0,10.0,588.0,0.0,16.471292000000002,-1.1456395000000001
THERAVANCE BIOPHARMA INC,www.theravance.com,20233.0,13.0,534.0,0.0,17.738951,-0.12132329
THERMO FISHER SCIENTIFIC INC,www.thermofisher.com,10530.0,38.0,1932.0,28.0,18.292336,0.22731125
THESTREET INC,www.thestreet.com,120358.0,52.0,2798.0,28.0,19.001379,0.67777056
TORO CO,www.thetorocompany.com,10618.0,10.0,2056.0,0.0,17.471895,-0.57297981
TRADE DESK INC,www.thetradedesk.com,27885.0,40.0,2413.0,0.0,16.501062,0.42592728
DISNEY (WALT) CO,www.thewaltdisneycompany.com,3980.0,48.0,4325.0,5.0,25.537382,0.28082290000000004
TFS FINANCIAL CORP,www.thirdfederal.com,176766.0,19.0,1261.0,4.0,16.849411,-0.043218516
THL CREDIT INC,www.thlcredit.com,184735.0,23.0,2972.0,0.0,22.060318,-0.16529615
THOMSON-REUTERS CORP,www.thomsonreuters.com,15704.0,125.0,5498.0,8.0,19.697491,1.4384428999999999
THOR INDUSTRIES INC,www.thorindustries.com,10549.0,58.0,2548.0,4.0,20.454903,1.18222
TEXAS INSTRUMENTS INC,www.ti.com,10499.0,29.0,1476.0,1.0,20.154638000000002,1.0363652
OXFORD SQUARE CAPITAL CORP,www.ticc.com,157452.0,7.0,272.0,0.0,16.310408,-0.16999891
TIER REIT INC,www.tierreit.com,185164.0,34.0,1349.0,0.0,20.596268,0.24618255
TIFFANY & CO,www.tiffany.com,13646.0,10.0,519.0,1.0,14.019658999999999,-0.24594267
TILE SHOP HOLDINGS INC,www.tileshop.com,13861.0,40.0,3286.0,0.0,15.890739000000002,-0.066553324
TIMBERCREEK FINANCIAL CORP,www.timbercreekfinancial.com,180387.0,25.0,1172.0,0.0,18.048004000000002,0.52574688
TIMBERLAND BANCORP INC,www.timberlandbank.com,66286.0,3.0,115.0,2.0,13.189704,-0.28595722
TIMKEN CO,www.timken.com,10581.0,21.0,1581.0,0.0,17.15266,-0.55708492
TITAN INTERNATIONAL INC,www.titan-intl.com,28295.0,32.0,1372.0,1.0,16.794231,0.023090735
TITAN LOGIX CORP,www.titanlogix.com,108532.0,30.0,2019.0,0.0,15.413843,-0.75608885
TITAN MACHINERY INC,www.titanmachinery.com,178973.0,25.0,2798.0,7.0,17.973786999999998,0.47611633
TITAN PHARMACEUTICALS INC,www.titanpharm.com,61836.0,3.0,180.0,1.0,12.906322,-6.771567299999999
TIVITY HEALTH INC,www.tivityhealth.com,24396.0,43.0,3129.0,2.0,16.043723999999997,0.056550055999999994
TIVO CORP,www.tivo.com,64480.0,159.92,9791.4697,0.0,19.407957,0.48592031
TJX COMPANIES INC,www.tjx.com,11672.0,38.0,2151.0,0.0,19.208851,0.23977710000000002
TMAC RESOURCES INC,www.tmacresources.com,19079.0,10.0,566.0,9.0,17.426056,0.22695178
TMX GROUP LTD,www.tmx.com,14517.0,19.0,1644.0,1.0,17.189066,0.58004558
TOFUTTI BRANDS INC,www.tofutti.com,10598.0,6.0,287.0,0.0,15.173016,-0.49575564
THE ONE GROUP HOSPITALITY,www.togrp.com,18978.0,35.0,1889.0,2.0,17.397661,0.70767528
TOLL BROTHERS INC,www.tollbrothers.com,12395.0,18.0,1519.0,6.0,16.605324,-0.43901366
TOMPKINS FINANCIAL CORP,www.tompkinsfinancial.com,17240.0,34.0,4578.0,0.0,22.3752,-0.40254563
TOOTSIE ROLL INDUSTRIES INC,www.tootsie.com,10609.0,16.0,874.0,2.0,15.944137,-0.36732838
TOPBUILD CORP,www.topbuild.com,23245.0,45.0,4318.0,1.0,22.20825,-0.44237158
TORCHLIGHT ENERGY RESOURCES,www.torchlightenergy.com,186013.0,3.0,232.0,0.0,12.906322,-6.771567299999999
TORCHMARK CORP,www.torchmarkcorp.com,10614.0,13.0,611.0,0.0,15.102597,-0.15883945
TOREX GOLD RESOURCES INC,www.torexgold.com,27519.0,25.0,2372.0,0.0,23.550058,-0.36775157
TOROMONT INDUSTRIES LTD,www.toromont.com,15020.0,39.0,2161.0,0.0,22.292112,0.022698958999999998
TORSTAR CORP  -CL B,www.torstar.com,13997.0,56.0,3315.0,0.0,18.866163,0.28444853
TOTAL SA,www.total.com,24625.0,77.0,2915.0,16.0,20.492495,1.3393283
TOTAL ENERGY SERVICES INC,www.totalenergy.ca,65955.0,73.0,3432.0,0.0,18.966852,-0.25432253
TOUCHSTONE BANK,www.touchstone.bank,66336.0,11.0,285.0,0.0,16.442104,-0.57037252
TOUCHSTONE EXPLORATION INC,www.touchstoneexploration.com,29769.0,30.0,1581.0,0.0,19.424295,-0.28996462
TOURMALINE OIL CORP,www.tourmalineoil.com,185956.0,32.0,3045.0,0.0,23.521435,0.32410541
TOWER INTERNATIONAL INC,www.towerinternational.com,184785.0,16.0,1386.0,1.0,15.969863,-0.4011687
TOWER SEMICONDUCTOR LTD,www.towerjazz.com,31255.0,25.0,1358.0,0.0,17.184874,0.39327759
TOWERSTREAM CORP,www.towerstream.com,175509.0,40.0,1852.0,2.0,17.163649,-0.28552935
TOWN & COUNTRY FINANCIAL CP,www.townandcountrybank.com,19659.0,18.0,538.0,2.0,17.679523,-0.55678582
TOWNEBANK,www.townebank.com,120318.0,4.0,151.0,0.0,18.02807,-0.14219189
POAGE BANKSHARES INC,www.townsquarebank.com,186498.0,12.0,368.0,1.0,16.006903,-0.58319885
TOWNSQUARE MEDIA INC,www.townsquaremedia.com,111974.0,54.0,3771.0,0.0,17.768684,0.95467097
TPG RE FINANCE TRT INC,www.tpgrefinance.com,31966.0,35.0,59.540001000000004,0.0,25.537382,0.097533301
TPG SPECIALTY LENDING INC,www.tpgspecialtylending.com,19974.0,19.0,1335.0,0.0,17.364647,-0.39671212
TETRAPHASE PHARMACEUTICALS,www.tphase.com,17350.0,20.0,1041.0,0.0,18.571638,0.41904077
TPI COMPOSITES INC,www.tpicomposites.com,27574.0,18.0,1192.0,9.0,16.021454000000002,-0.011521766999999999
TRIPLEPOINT VENTURE GWTH BDC,www.tpvg.com,19925.0,5.0,253.0,1.0,21.345297,-0.1028969
TRACK GROUP INC,www.trackgrp.com,155941.0,9.0,426.0,0.0,15.378407000000001,-0.39281064
TRACTOR SUPPLY CO,www.tractorsupply.com,29736.0,84.0,4983.0,9.0,17.443989000000002,0.7441951
TRANSGLOBE ENERGY CORP,www.trans-globe.com,14010.0,10.0,695.0,0.0,20.343935000000002,0.17033888
TRANS-LUX CORP,www.trans-lux.com,10658.0,11.0,861.0,1.0,16.731049,-0.35418183
TRANSACT TECHNOLOGIES INC,www.transact-tech.com,63520.0,52.0,2098.0,2.0,17.041019,0.85644162
TRANSALTA CORP,www.transalta.com,14391.0,10.0,688.0,2.0,19.423285999999997,-0.49080202
TRANSALTA RENEWABLES INC,www.transaltarenewables.com,18513.0,11.0,705.0,0.0,19.53956,-0.516011
TRANSAT A T INC,www.transat.com,28059.0,72.0,3005.0,7.0,19.609953,1.1427213999999999
TRANSATLANTIC PETROLEUM LTD,www.transatlanticpetroleum.com,142391.0,33.0,2769.0,0.0,20.014502,0.10889773
TRANSCANADA CORP,www.transcanada.com,10671.0,14.0,1020.0,3.0,17.828793,-0.04858024
TRANSCAT INC,www.transcat.com,10685.0,10.0,503.0,8.0,14.293438,-0.08856158
TRANSDIGM GROUP INC,www.transdigm.com,148349.0,12.0,1076.0,0.0,16.347576,-0.82728708
TRANSENTERIX INC,www.transenterix.com,18666.0,21.0,1120.0,0.0,17.414267000000002,0.32227269
TRANSMONTAIGNE PARTNERS LP,www.transmontaignepartners.com,163594.0,38.0,2637.0,0.0,16.592463000000002,0.062471677
TRANSUNION,www.transunion.com,24638.0,37.0,2174.0,7.0,17.51325,-0.090866536
TRAVELERS COS INC,www.travelers.com,62689.0,21.0,989.0,10.0,17.26857,0.22183336
TRAVELPORT WORLDWIDE LTD,www.travelport.com,21816.0,25.0,1430.0,1.0,19.513648999999997,0.53176934
TRAVELZOO,www.travelzoo.com,149721.0,57.0,3154.0,7.0,18.25008,0.69297779
TRECORA RESOURCES,www.trecora.com,1712.0,5.0,220.0,0.0,15.276182,-6.687513799999999
TREDEGAR CORP,www.tredegar.com,15459.0,29.0,1313.0,0.0,17.655573,0.86430705
TREEHOUSE FOODS INC,www.treehousefoods.com,163983.0,1.0,59.540001000000004,0.0,18.9,-0.29840028
TREE ISLAND STEEL LTD,www.treeisland.com,151365.0,3.0,93.0,1.0,14.333332999999998,-0.23817323
TREND MICRO INC,www.trendmicro.com,223732.0,15.0,831.0,2.0,22.137798,0.62397361
TREVALI MINING CORP,www.trevali.com,179433.0,14.0,947.0,1.0,15.962025,0.17072375
TREX CO INC,www.trex.com,119316.0,15.0,855.0,10.0,15.244446,0.70304787
TREZ CAPITAL MORTGAGE INVST,www.trezcapital.com,10478.0,57.0,2693.0,0.0,20.218501999999997,0.20589167
TRIBUNE MEDIA CO,www.tribunemedia.com,10726.0,34.0,2407.0,0.0,19.118116,0.62522674
TRICAN WELL SERVICE LTD,www.tricanwellservice.com,64107.0,6.0,227.0,0.0,17.497303,-0.35975891
TRICON CAPITAL GROUP INC,www.triconcapital.com,184905.0,4.0,302.0,0.0,14.307673000000001,-0.32871866
TRIMAS CORP,www.trimascorp.com,15252.0,15.0,1644.0,0.0,18.312338,-0.372834
TRIMBLE INC,www.trimble.com,22815.0,65.0,3768.0,4.0,16.474771,1.2567385
TRINITY INDUSTRIES,www.trin.net,10735.0,38.0,1616.0,0.0,16.404343,-0.19784462
TRINET GROUP INC,www.trinet.com,140988.0,66.0,4671.0,11.0,18.256784,0.86025375
TRINIDAD DRILLING LTD,www.trinidaddrilling.com,140674.0,19.0,930.0,0.0,20.186308,0.30403107
TRINITY BIOTECH PLC,www.trinitybiotech.com,25850.0,8.0,432.0,1.0,15.736979999999999,0.48919799999999997
TRINSEO SA,www.trinseo.com,187551.0,54.0,2937.0,1.0,18.036772,0.81832004
TRIO-TECH INTERNATIONAL,www.triotech.com,10740.0,23.0,1062.0,0.0,17.708139000000003,-0.12399048
TRIPADVISOR INC,www.tripadvisor.com,199356.0,54.0,4509.0,15.0,18.05838,0.65124804
TRI POINTE GROUP INC,www.tripointegroup.com,258869.0,26.0,2208.0,1.0,16.265137,0.10232159
TRISTATE CAPITAL HLDGS INC,www.tristatecapitalbank.com,17696.0,13.0,692.0,0.0,16.449303,-0.35227489
TRISURA GROUP LIMITED,www.trisura.com/group,31421.0,5.0,402.0,1.0,19.973732000000002,0.070066623
TRIUMPH BANCORP INC,www.triumphbancorp.com,21815.0,10.0,647.0,1.0,15.535732000000001,0.03559405
TRIVAGO N.V. -ADR,www.trivago.de,29537.0,33.0,1855.0,9.0,14.2051,0.42233765
TREMONT MORTGAGE TRUST,www.trmtreit.com,32273.0,2.0,307.0,1.0,14.548798999999999,-0.32171309
TRONC INC,www.tronc.com,19578.0,56.0,3819.0,0.0,21.137026000000002,0.63826138
TRONOX LTD,www.tronox.com,164363.0,1.0,73.0,0.0,22.336073000000003,-0.56466824
TROVAGENE INC,www.trovagene.com,155387.0,51.0,3268.0,4.0,15.278227,0.60893422
PRICE (T. ROWE) GROUP,www.troweprice.com,12138.0,29.0,1894.0,13.0,17.066264999999998,-0.00041786555
TRITON INTERNATIONAL LTD,www.trtn.com,263277.0,11.0,601.0,1.0,14.732396,-0.25598395
TRUEBLUE INC,www.trueblue.com,22207.0,44.0,3036.0,3.0,18.033564000000002,0.44005889
TRUECAR INC,www.truecar.com,20540.0,43.0,2154.0,6.0,15.295073,0.85301709
TRUETT-HURST INC,www.truetthurstinc.com,17501.0,13.0,786.0,0.0,15.011292000000001,-0.32648927
TRUPANION INC,www.trupanion.com,20935.0,19.0,1081.0,11.0,14.817032999999999,-0.546009
TRUSTCO BANK CORP/NY,www.trustcobank.com,17245.0,24.0,1320.0,0.0,16.261448,-0.13919058
TRUSTMARK CORP,www.trustmark.com,4685.0,18.0,444.0,16.0,14.490787,-0.40353984
TAIWAN SEMICONDUCTOR MFG CO,www.tsmc.com,201395.0,24.0,1240.0,0.0,19.049355,1.1581458
TSO3 INC,www.tso3.com,145108.0,21.0,1005.0,2.0,17.133228,-0.23371693
TOTAL SYSTEM SERVICES INC,www.tsys.com,10631.0,13.0,742.0,2.0,16.847523000000002,-0.70986247
