,Date,Company Name,Link,Score
1778,2023-05-25,"Brixmor Property Group, Inc.",https://www.sustainalytics.com/esg-rating/brixmor-property-group-inc/1135572965,"11.3


 
 
 
 
 


Low ESG Risk"
1779,2023-05-25,BRK Ambiental Participações SA,https://www.sustainalytics.com/esg-rating/brk-ambiental-participa-es-sa/2003781230,"12.7


 
 
 
 
 


Low ESG Risk"
1780,2023-05-25,Broadcast Centre Trust,https://www.sustainalytics.com/esg-rating/broadcast-centre-trust/2000800637,"31.3


 
 
 
 
 


High ESG Risk"
1781,2023-05-25,Broadcom Inc.,https://www.sustainalytics.com/esg-rating/broadcom-inc/1032894294,"20.4


 
 
 
 
 


Medium ESG Risk"
1782,2023-05-25,"Broadleaf Co., Ltd.",https://www.sustainalytics.com/esg-rating/broadleaf-co-ltd/1054866418,"20.1


 
 
 
 
 


Medium ESG Risk"
1783,2023-05-25,"Broadmark Realty Capital, Inc.",https://www.sustainalytics.com/esg-rating/broadmark-realty-capital-inc/2007273990,"16.4


 
 
 
 
 


Low ESG Risk"
1784,2023-05-25,"Broadridge Financial Solutions, Inc.",https://www.sustainalytics.com/esg-rating/broadridge-financial-solutions-inc/1008911048,"16.6


 
 
 
 
 


Low ESG Risk"
1785,2023-05-25,"Broadstone Net Lease, Inc.",https://www.sustainalytics.com/esg-rating/broadstone-net-lease-inc/2000178290,"18.0


 
 
 
 
 


Low ESG Risk"
1786,2023-05-25,Brock University,https://www.sustainalytics.com/esg-rating/brock-university/2000793054,"14.0


 
 
 
 
 


Low ESG Risk"
1787,2023-05-25,"Brogent Technologies, Inc.",https://www.sustainalytics.com/esg-rating/brogent-technologies-inc/1149750453,"19.8


 
 
 
 
 


Low ESG Risk"
1788,2023-05-25,Bromford Housing Group Ltd.,https://www.sustainalytics.com/esg-rating/bromford-housing-group-ltd/2003609824,"10.5


 
 
 
 
 


Low ESG Risk"
1789,2023-05-25,"Bronco Billy Co., Ltd.",https://www.sustainalytics.com/esg-rating/bronco-billy-co-ltd/1031150090,"33.4


 
 
 
 
 


High ESG Risk"
1790,2023-05-25,"Brookdale Senior Living, Inc.",https://www.sustainalytics.com/esg-rating/brookdale-senior-living-inc/1031379220,"33.9


 
 
 
 
 


High ESG Risk"
1791,2023-05-25,Brookfield Business Partners LP,https://www.sustainalytics.com/esg-rating/brookfield-business-partners-lp/1323234682,"57.6


 
 
 
 
 


Severe ESG Risk"
1792,2023-05-25,Brookfield Canada Office Properties,https://www.sustainalytics.com/esg-rating/brookfield-canada-office-properties/1008752111,"13.7


 
 
 
 
 


Low ESG Risk"
1793,2023-05-25,Brookfield Corp.,https://www.sustainalytics.com/esg-rating/brookfield-corp/1008242578,"19.8


 
 
 
 
 


Low ESG Risk"
1794,2023-05-25,Brookfield India Real Estate Trust,https://www.sustainalytics.com/esg-rating/brookfield-india-real-estate-trust/2008509365,"21.0


 
 
 
 
 


Medium ESG Risk"
1795,2023-05-25,Brookfield Infrastructure Corp.,https://www.sustainalytics.com/esg-rating/brookfield-infrastructure-corp/2007334643,"34.4


 
 
 
 
 


High ESG Risk"
1796,2023-05-25,Brookfield Infrastructure Partners LP,https://www.sustainalytics.com/esg-rating/brookfield-infrastructure-partners-lp/1043890380,"40.8


 
 
 
 
 


Severe ESG Risk"
1797,2023-05-25,Brookfield Reinsurance Ltd.,https://www.sustainalytics.com/esg-rating/brookfield-reinsurance-ltd/2008749533,"34.3


 
 
 
 
 


High ESG Risk"
1798,2023-05-25,Brookfield Renewable Corp.,https://www.sustainalytics.com/esg-rating/brookfield-renewable-corp/2007411912,"18.8


 
 
 
 
 


Low ESG Risk"
1799,2023-05-25,Brookfield Renewable Partners LP,https://www.sustainalytics.com/esg-rating/brookfield-renewable-partners-lp/1011077061,"17.8


 
 
 
 
 


Low ESG Risk"
1800,2023-05-25,"Brookfield Residential Properties, Inc.",https://www.sustainalytics.com/esg-rating/brookfield-residential-properties-inc/1011100841,"22.5


 
 
 
 
 


Medium ESG Risk"
1801,2023-05-25,"Brookline Bancorp, Inc.",https://www.sustainalytics.com/esg-rating/brookline-bancorp-inc/1008263130,"36.3


 
 
 
 
 


High ESG Risk"
1802,2023-05-25,"Brother Industries, Ltd.",https://www.sustainalytics.com/esg-rating/brother-industries-ltd/1015564275,"15.5


 
 
 
 
 


Low ESG Risk"
1803,2023-05-25,"Brown & Brown, Inc.",https://www.sustainalytics.com/esg-rating/brown-brown-inc/1008175490,"21.4


 
 
 
 
 


Medium ESG Risk"
1804,2023-05-25,Brown University,https://www.sustainalytics.com/esg-rating/brown-university/2000489190,"13.2


 
 
 
 
 


Low ESG Risk"
1805,2023-05-25,Brown-Forman Corp.,https://www.sustainalytics.com/esg-rating/brown-forman-corp/1008135085,"22.4


 
 
 
 
 


Medium ESG Risk"
1806,2023-05-25,"BRP Group, Inc.",https://www.sustainalytics.com/esg-rating/brp-group-inc/2007331095,"30.7


 
 
 
 
 


High ESG Risk"
1807,2023-05-25,"BRP, Inc.",https://www.sustainalytics.com/esg-rating/brp-inc/1012872017,"12.9


 
 
 
 
 


Low ESG Risk"
1808,2023-05-25,BRT Apartments Corp.,https://www.sustainalytics.com/esg-rating/brt-apartments-corp/1008131686,"21.8


 
 
 
 
 


Medium ESG Risk"
1809,2023-05-25,Bruce Power LP,https://www.sustainalytics.com/esg-rating/bruce-power-lp/1011549357,"13.9


 
 
 
 
 


Low ESG Risk"
1810,2023-05-25,Bruker Corp.,https://www.sustainalytics.com/esg-rating/bruker-corp/1008405563,"20.7


 
 
 
 
 


Medium ESG Risk"
1811,2023-05-25,Brunel International NV,https://www.sustainalytics.com/esg-rating/brunel-international-nv/1011145271,"14.5


 
 
 
 
 


Low ESG Risk"
1812,2023-05-25,Brunello Cucinelli SpA,https://www.sustainalytics.com/esg-rating/brunello-cucinelli-spa/1038409851,"19.9


 
 
 
 
 


Low ESG Risk"
1813,2023-05-25,Brunswick Corp.,https://www.sustainalytics.com/esg-rating/brunswick-corp/1008049895,"10.4


 
 
 
 
 


Low ESG Risk"
1814,2023-05-25,BSE Ltd.,https://www.sustainalytics.com/esg-rating/bse-ltd/1030390608,"27.7


 
 
 
 
 


Medium ESG Risk"
1815,2023-05-25,BSR Real Estate Investment Trust,https://www.sustainalytics.com/esg-rating/bsr-real-estate-investment-trust/2006055759,"19.9


 
 
 
 
 


Low ESG Risk"
1816,2023-05-25,BT Group Plc,https://www.sustainalytics.com/esg-rating/bt-group-plc/1008049823,"19.8


 
 
 
 
 


Low ESG Risk"
1817,2023-05-25,"BTG Hotels (Group) Co., Ltd.",https://www.sustainalytics.com/esg-rating/btg-hotels-group-co-ltd/2000732787,"32.7


 
 
 
 
 


High ESG Risk"
1818,2023-05-25,BTG Pactual Group,https://www.sustainalytics.com/esg-rating/btg-pactual-group/1215191482,"29.6


 
 
 
 
 


Medium ESG Risk"
1819,2023-05-25,"BTRS Holdings, Inc.",https://www.sustainalytics.com/esg-rating/btrs-holdings-inc/2008476009,"20.4


 
 
 
 
 


Medium ESG Risk"
1820,2023-05-25,BTS Group AB,https://www.sustainalytics.com/esg-rating/bts-group-ab/1015565942,"12.4


 
 
 
 
 


Low ESG Risk"
1821,2023-05-25,BTS Group Holdings Public Co. Ltd.,https://www.sustainalytics.com/esg-rating/bts-group-holdings-public-co-ltd/1014217967,"18.2


 
 
 
 
 


Low ESG Risk"
1822,2023-05-25,Bubs Australia Ltd.,https://www.sustainalytics.com/esg-rating/bubs-australia-ltd/2005074901,"46.5


 
 
 
 
 


Severe ESG Risk"
1823,2023-05-25,Bucher Industries AG,https://www.sustainalytics.com/esg-rating/bucher-industries-ag/1008755449,"24.6


 
 
 
 
 


Medium ESG Risk"
1824,2023-05-25,Budapest Airport Budapest Liszt Ferenc Nemzetközi Repülotér,https://www.sustainalytics.com/esg-rating/budapest-airport-budapest-liszt-ferenc-nemzetk-zi-rep-lot-r/2000855259,"13.2


 
 
 
 
 


Low ESG Risk"
1825,2023-05-25,Budimex SA,https://www.sustainalytics.com/esg-rating/budimex-sa/1008109779,"33.2


 
 
 
 
 


High ESG Risk"
1826,2023-05-25,Budweiser Brewing Co. APAC Ltd.,https://www.sustainalytics.com/esg-rating/budweiser-brewing-co-apac-ltd/2006989262,"18.3


 
 
 
 
 


Low ESG Risk"
1827,2023-05-25,Bufab AB,https://www.sustainalytics.com/esg-rating/bufab-ab/1015838091,"20.0


 
 
 
 
 


Medium ESG Risk"
1828,2023-05-25,"Build-A-Bear Workshop, Inc.",https://www.sustainalytics.com/esg-rating/build-a-bear-workshop-inc/1008000449,"17.5


 
 
 
 
 


Low ESG Risk"
1829,2023-05-25,"Builders FirstSource, Inc.",https://www.sustainalytics.com/esg-rating/builders-firstsource-inc/1007913063,"31.6


 
 
 
 
 


High ESG Risk"
1830,2023-05-25,"Bukwang Pharmaceutical Co., Ltd.",https://www.sustainalytics.com/esg-rating/bukwang-pharmaceutical-co-ltd/1013300165,"34.9


 
 
 
 
 


High ESG Risk"
1831,2023-05-25,Bulgarian Energy Holding EAD,https://www.sustainalytics.com/esg-rating/bulgarian-energy-holding-ead/1060690267,"33.1


 
 
 
 
 


High ESG Risk"
1832,2023-05-25,Bulten AB,https://www.sustainalytics.com/esg-rating/bulten-ab/1016048841,"8.8


 
 
 
 
 


Negligible ESG Risk"
1833,2023-05-25,"Bumble, Inc.",https://www.sustainalytics.com/esg-rating/bumble-inc/2008478131,"21.9


 
 
 
 
 


Medium ESG Risk"
1834,2023-05-25,Bumech SA,https://www.sustainalytics.com/esg-rating/bumech-sa/2001268651,"35.6


 
 
 
 
 


High ESG Risk"
1835,2023-05-25,Bumi Armada Bhd.,https://www.sustainalytics.com/esg-rating/bumi-armada-bhd/1008760793,"20.4


 
 
 
 
 


Medium ESG Risk"
1836,2023-05-25,Bumitama Agri Ltd.,https://www.sustainalytics.com/esg-rating/bumitama-agri-ltd/1190876727,"35.2


 
 
 
 
 


High ESG Risk"
1837,2023-05-25,"Bumrungrad Hospital Public Co., Ltd.",https://www.sustainalytics.com/esg-rating/bumrungrad-hospital-public-co-ltd/1015965792,"29.6


 
 
 
 
 


Medium ESG Risk"
1838,2023-05-25,Bunge Ltd.,https://www.sustainalytics.com/esg-rating/bunge-ltd/1008565507,"33.0


 
 
 
 
 


High ESG Risk"
1839,2023-05-25,Bunka Shutter Co. Ltd.,https://www.sustainalytics.com/esg-rating/bunka-shutter-co-ltd/1008759219,"29.2


 
 
 
 
 


Medium ESG Risk"
1840,2023-05-25,Bunzl Plc,https://www.sustainalytics.com/esg-rating/bunzl-plc/1008288594,"16.3


 
 
 
 
 


Low ESG Risk"
1841,2023-05-25,Bupa Arabia for Cooperative Insurance Co.,https://www.sustainalytics.com/esg-rating/bupa-arabia-for-cooperative-insurance-co/1052797831,"29.6


 
 
 
 
 


Medium ESG Risk"
1842,2023-05-25,Burberry Group Plc,https://www.sustainalytics.com/esg-rating/burberry-group-plc/1010460442,"9.9


 
 
 
 
 


Negligible ESG Risk"
1843,2023-05-25,Burckhardt Compression Holding AG,https://www.sustainalytics.com/esg-rating/burckhardt-compression-holding-ag/1009331337,"21.3


 
 
 
 
 


Medium ESG Risk"
1844,2023-05-25,Bure Equity AB,https://www.sustainalytics.com/esg-rating/bure-equity-ab/1008004145,"28.9


 
 
 
 
 


Medium ESG Risk"
1845,2023-05-25,Bureau Veritas SA,https://www.sustainalytics.com/esg-rating/bureau-veritas-sa/1008005348,"10.1


 
 
 
 
 


Low ESG Risk"
1846,2023-05-25,Burford Capital Ltd.,https://www.sustainalytics.com/esg-rating/burford-capital-ltd/1076953747,"29.6


 
 
 
 
 


Medium ESG Risk"
1847,2023-05-25,Burgan Bank SAK,https://www.sustainalytics.com/esg-rating/burgan-bank-sak/1008752922,"34.8


 
 
 
 
 


High ESG Risk"
1848,2023-05-25,Burkhalter Holding AG,https://www.sustainalytics.com/esg-rating/burkhalter-holding-ag/1030554518,"33.6


 
 
 
 
 


High ESG Risk"
1849,2023-05-25,Burlington Northern Santa Fe LLC,https://www.sustainalytics.com/esg-rating/burlington-northern-santa-fe-llc/2002861854,"22.2


 
 
 
 
 


Medium ESG Risk"
1850,2023-05-25,"Burlington Stores, Inc.",https://www.sustainalytics.com/esg-rating/burlington-stores-inc/1250102495,"16.5


 
 
 
 
 


Low ESG Risk"
1851,2023-05-25,Bursa Malaysia Bhd.,https://www.sustainalytics.com/esg-rating/bursa-malaysia-bhd/1020703470,"15.2


 
 
 
 
 


Low ESG Risk"
1852,2023-05-25,"Bushiroad, Inc.",https://www.sustainalytics.com/esg-rating/bushiroad-inc/2004641950,"27.9


 
 
 
 
 


Medium ESG Risk"
1853,2023-05-25,"Business First Bancshares, Inc.",https://www.sustainalytics.com/esg-rating/business-first-bancshares-inc/2001208311,"28.9


 
 
 
 
 


Medium ESG Risk"
1854,2023-05-25,Business-intelligence of Oriental Nations Corp. Ltd.,https://www.sustainalytics.com/esg-rating/business-intelligence-of-oriental-nations-corp-ltd/2003012233,"27.1


 
 
 
 
 


Medium ESG Risk"
1855,2023-05-25,"Butterfly Network, Inc.",https://www.sustainalytics.com/esg-rating/butterfly-network-inc/2008538716,"32.5


 
 
 
 
 


High ESG Risk"
1856,2023-05-25,Buzzi Unicem SpA,https://www.sustainalytics.com/esg-rating/buzzi-unicem-spa/1008822360,"31.1


 
 
 
 
 


High ESG Risk"
1857,2023-05-25,BW Energy Ltd.,https://www.sustainalytics.com/esg-rating/bw-energy-ltd/2007601655,"27.5


 
 
 
 
 


Medium ESG Risk"
1858,2023-05-25,BW LPG Ltd.,https://www.sustainalytics.com/esg-rating/bw-lpg-ltd/1254618515,"15.2


 
 
 
 
 


Low ESG Risk"
1859,2023-05-25,BW Offshore Ltd.,https://www.sustainalytics.com/esg-rating/bw-offshore-ltd/1034832822,"20.2


 
 
 
 
 


Medium ESG Risk"
1860,2023-05-25,BWP Trust,https://www.sustainalytics.com/esg-rating/bwp-trust/1012371668,"14.2


 
 
 
 
 


Low ESG Risk"
1861,2023-05-25,"BWX Technologies, Inc.",https://www.sustainalytics.com/esg-rating/bwx-technologies-inc/1041302765,"34.8


 
 
 
 
 


High ESG Risk"
1862,2023-05-25,"By-health Co., Ltd.",https://www.sustainalytics.com/esg-rating/by-health-co-ltd/1117287916,"39.5


 
 
 
 
 


High ESG Risk"
1863,2023-05-25,"BYD Co., Ltd.",https://www.sustainalytics.com/esg-rating/byd-co-ltd/1013453658,"24.2


 
 
 
 
 


Medium ESG Risk"
1864,2023-05-25,"BYD Electronic (International) Co., Ltd.",https://www.sustainalytics.com/esg-rating/byd-electronic-international-co-ltd/1047284311,"23.5


 
 
 
 
 


Medium ESG Risk"
1865,2023-05-25,BYGGFAKTA GROUP Nordic HoldCo AB,https://www.sustainalytics.com/esg-rating/byggfakta-group-nordic-holdco-ab/2009060301,"23.4


 
 
 
 
 


Medium ESG Risk"
1866,2023-05-25,Byggmax Group AB,https://www.sustainalytics.com/esg-rating/byggmax-group-ab/1032934847,"13.0


 
 
 
 
 


Low ESG Risk"
1867,2023-05-25,"Byline Bancorp, Inc.",https://www.sustainalytics.com/esg-rating/byline-bancorp-inc/1012202952,"28.9


 
 
 
 
 


Medium ESG Risk"
1868,2023-05-25,Bystronic AG,https://www.sustainalytics.com/esg-rating/bystronic-ag/1008753208,"26.5


 
 
 
 
 


Medium ESG Risk"
1869,2023-05-25,Bytes Technology Group Plc,https://www.sustainalytics.com/esg-rating/bytes-technology-group-plc/2008293550,"17.1


 
 
 
 
 


Low ESG Risk"
1870,2023-05-25,BYUCKSAN Corp.,https://www.sustainalytics.com/esg-rating/byucksan-corp/1014415007,"31.9


 
 
 
 
 


High ESG Risk"
1871,2023-05-25,C-MER Eye Care Holdings Ltd.,https://www.sustainalytics.com/esg-rating/c-mer-eye-care-holdings-ltd/2005321380,"25.0


 
 
 
 
 


Medium ESG Risk"
1872,2023-05-25,C-RAD AB,https://www.sustainalytics.com/esg-rating/c-rad-ab/1042263219,"38.7


 
 
 
 
 


High ESG Risk"
1873,2023-05-25,"C. Uyemura & Co., Ltd.",https://www.sustainalytics.com/esg-rating/c-uyemura-co-ltd/1013786847,"37.5


 
 
 
 
 


High ESG Risk"
1874,2023-05-25,"C.H. Robinson Worldwide, Inc.",https://www.sustainalytics.com/esg-rating/c-h-robinson-worldwide-inc/1008246716,"19.4


 
 
 
 
 


Low ESG Risk"
1875,2023-05-25,C.I. Takiron Corp.,https://www.sustainalytics.com/esg-rating/c-i-takiron-corp/1008759166,"28.2


 
 
 
 
 


Medium ESG Risk"
1876,2023-05-25,"C.Q. Pharmaceutical Holding Co., Ltd.",https://www.sustainalytics.com/esg-rating/c-q-pharmaceutical-holding-co-ltd/2000817334,"39.3


 
 
 
 
 


High ESG Risk"
1877,2023-05-25,C&C Group Plc,https://www.sustainalytics.com/esg-rating/c-c-group-plc/1008006003,"27.5


 
 
 
 
 


Medium ESG Risk"
1878,2023-05-25,C&D International Investment Group Ltd.,https://www.sustainalytics.com/esg-rating/c-d-international-investment-group-ltd/2003568962,"23.1


 
 
 
 
 


Medium ESG Risk"
1879,2023-05-25,"C&D Property Management Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/c-d-property-management-group-co-ltd/2008216556,"20.0


 
 
 
 
 


Low ESG Risk"
1880,2023-05-25,"C&S Paper Co., Ltd.",https://www.sustainalytics.com/esg-rating/c-s-paper-co-ltd/2002913278,"36.0


 
 
 
 
 


High ESG Risk"
1881,2023-05-25,"C3.ai, Inc.",https://www.sustainalytics.com/esg-rating/c3-ai-inc/2001476300,"21.9


 
 
 
 
 


Medium ESG Risk"
1882,2023-05-25,"C4 Therapeutics, Inc.",https://www.sustainalytics.com/esg-rating/c4-therapeutics-inc/2004733641,"25.2


 
 
 
 
 


Medium ESG Risk"
1883,2023-05-25,CA Immobilien Anlagen AG,https://www.sustainalytics.com/esg-rating/ca-immobilien-anlagen-ag/1008760400,"10.9


 
 
 
 
 


Low ESG Risk"
1884,2023-05-25,"Cable One, Inc.",https://www.sustainalytics.com/esg-rating/cable-one-inc/1008557385,"16.7


 
 
 
 
 


Low ESG Risk"
1885,2023-05-25,Cabot Corp.,https://www.sustainalytics.com/esg-rating/cabot-corp/1008050377,"28.7


 
 
 
 
 


Medium ESG Risk"
1886,2023-05-25,CAC Holdings Corp.,https://www.sustainalytics.com/esg-rating/cac-holdings-corp/1013423208,"25.7


 
 
 
 
 


Medium ESG Risk"
1887,2023-05-25,"CACI International, Inc.",https://www.sustainalytics.com/esg-rating/caci-international-inc/1007971671,"16.9


 
 
 
 
 


Low ESG Risk"
1888,2023-05-25,"Cactus, Inc.",https://www.sustainalytics.com/esg-rating/cactus-inc/2005713213,"26.6


 
 
 
 
 


Medium ESG Risk"
1889,2023-05-25,Cadeler A/S,https://www.sustainalytics.com/esg-rating/cadeler-a-s/2001594020,"46.7


 
 
 
 
 


Severe ESG Risk"
1890,2023-05-25,Cadence Bank,https://www.sustainalytics.com/esg-rating/cadence-bank/2009457365,"31.3


 
 
 
 
 


High ESG Risk"
1891,2023-05-25,"Cadence Design Systems, Inc.",https://www.sustainalytics.com/esg-rating/cadence-design-systems-inc/1007904187,"12.0


 
 
 
 
 


Low ESG Risk"
1892,2023-05-25,Cadent Gas Ltd.,https://www.sustainalytics.com/esg-rating/cadent-gas-ltd/1351334184,"14.0


 
 
 
 
 


Low ESG Risk"
1893,2023-05-25,"Cadre Holdings, Inc.",https://www.sustainalytics.com/esg-rating/cadre-holdings-inc/2000256259,"42.3


 
 
 
 
 


Severe ESG Risk"
1894,2023-05-25,"CAE, Inc.",https://www.sustainalytics.com/esg-rating/cae-inc/1008751987,"25.5


 
 
 
 
 


Medium ESG Risk"
1895,2023-05-25,"Caesars Entertainment, Inc.",https://www.sustainalytics.com/esg-rating/caesars-entertainment-inc/2008026759,"25.7


 
 
 
 
 


Medium ESG Risk"
1896,2023-05-25,Caesarstone Ltd.,https://www.sustainalytics.com/esg-rating/caesarstone-ltd/1035175337,"22.1


 
 
 
 
 


Medium ESG Risk"
1897,2023-05-25,Café de Coral Holdings Ltd.,https://www.sustainalytics.com/esg-rating/caf-de-coral-holdings-ltd/1008755218,"23.3


 
 
 
 
 


Medium ESG Risk"
1898,2023-05-25,Cafe24 Corp.,https://www.sustainalytics.com/esg-rating/cafe24-corp/2002287772,"28.6


 
 
 
 
 


Medium ESG Risk"
1899,2023-05-25,Cahya Mata Sarawak Bhd.,https://www.sustainalytics.com/esg-rating/cahya-mata-sarawak-bhd/1008755091,"36.1


 
 
 
 
 


High ESG Risk"
1900,2023-05-25,"Caida Securities Co., Ltd.",https://www.sustainalytics.com/esg-rating/caida-securities-co-ltd/2008781836,"34.6


 
 
 
 
 


High ESG Risk"
1901,2023-05-25,Cairn Homes Plc,https://www.sustainalytics.com/esg-rating/cairn-homes-plc/1310425493,"17.2


 
 
 
 
 


Low ESG Risk"
1902,2023-05-25,Cairo Investment & Real Estate Development,https://www.sustainalytics.com/esg-rating/cairo-investment-real-estate-development/2001730369,"16.1


 
 
 
 
 


Low ESG Risk"
1903,2023-05-25,Cairo Mezz Plc,https://www.sustainalytics.com/esg-rating/cairo-mezz-plc/2008213705,"39.0


 
 
 
 
 


High ESG Risk"
1904,2023-05-25,Caisse d'Amortissement de la Dette Sociale,https://www.sustainalytics.com/esg-rating/caisse-d-amortissement-de-la-dette-sociale/1011469106,"18.6


 
 
 
 
 


Low ESG Risk"
