Login,Title,Visible Rating,Work Life Balance,Culture Values,Career Opportunities,Compensation Benefits,Senior Management Approval,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,Date,current_dummy,recommends_dummy,Business Outlook,CEO Approval,fulltime_dummy,dummy_rating,Final Rating,negative_title,negative_pros,negative_cons,negative_text_sentiment,Review Sentiment,negative_title_multilingual,negative_pros_multilingual,negative_cons_multilingual,negative_title_roberta,negative_pros_roberta,negative_cons_roberta,negative_title_yelp,negative_pros_yelp,negative_cons_yelp,negative_title_sst,negative_pros_sst,negative_cons_sst,pros_clean,cons_clean,topics_pros_clean,topics_cons_clean
already logged,Good company,3.0,,,,,,"December 24, 2020",Current,Quality Engineer,"Minneapolis, MN",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Good benefits and bonus pay. Good culture,Too big I am lost,,2020-12-24,1,0,0,1,0,2,2.5,2.185408511321749,2.064896255034226,4.167558356909364,2.8909629726170207,3.1090370273829797,3.5848701356726003,3.661092230481316,3.7524203884859784,1.7856048495883778,1.2386816283347324,2.751777235512088,3.5151337330549364,3.6064200834078455,3.2683928608533743,1.000132360724471,1.0001092349569989,4.999124027551039,good benefit bonus pay good culture,big lost,-1,3
already logged,solid job,3.0,,,,,,"December 26, 2020",Current,Software Engineer,"Salt Lake City, UT",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,"decent benefits, good people, good sense of purpose","slightly low pay, low vacation, not many perks or much sense of a local community",,2020-12-26,1,0,0,1,0,2,2.5,2.789169206059026,1.909866775352752,4.3003122350778895,3.1297267542714367,2.8702732457285642,3.445218522340639,3.091259005350442,3.837485306873948,4.520512700962586,1.3541306271784728,2.991938846844371,2.5911116113603216,3.572476155668997,3.6370779211588484,1.0002132080859047,1.0001571743158564,4.999605299645242,decent benefit good people good sense purpose,slightly low pay low vacation many perk much sense local community,16,0
already logged,Good place,4.0,,,,,,"December 28, 2020",Current,Senior Engineer,"Austin, TX",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Nice place to work for long term,Low salary compared to similar companies,,2020-12-28,1,0,0,1,0,2,3.0,2.0424100377155034,2.0160958614198083,4.285492283618071,2.8571442143233003,3.1428557856767,3.392371791377046,3.3178965262420306,3.4923063960164,1.6966762777725588,1.444342047524288,3.7821221841206665,2.825615232757105,3.692267741541165,2.210754313051224,1.0001657490153286,1.0001779241876008,4.999225624137823,nice place work long term,low salary compared similar company,3,-1
already logged,Great culture,4.0,4.0,4.0,3.0,4.0,,"December 28, 2020",Current,Data Analyst,"San Antonio, TX",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than a year,Friendly environment and mutual respects,It is more around domain knowledge rather than technical skills,,2020-12-28,1,1,1,0,0,3,3.6666666666666665,1.6277340785256262,2.3005310174434843,4.185363351723278,2.763863666001987,3.2361363339980134,2.1568240024078285,3.6583492971233267,3.97768593169738,1.5621044980310717,2.330685261095169,2.525447142386489,3.0868970820154367,3.0226023967500604,3.453362371588685,1.000086332580646,1.0002349267088295,4.983163108371421,friendly environment mutual respect,around domain knowledge rather technical skill,1,3
already logged,Good company,4.0,4.0,4.0,3.0,3.0,,"December 29, 2020",Current,Regional Sales Manager,,Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time,Stable company with great products,Very slow to react and limited ability to enact change,,2020-12-29,1,1,0,1,0,3,3.5,2.185408511321749,1.604969395079031,3.9834269826810416,2.627200292859701,3.3727997071403,3.5848701356726003,2.6165049967828957,3.396239403163354,1.7856048495883778,1.2270107762438878,2.5435739834532622,3.5151337330549364,2.1511275447552403,3.207054766241944,1.000132360724471,1.0000844305126149,4.999481046542625,stable company great product,slow react limited ability enact change,6,-1
already logged,Positive,5.0,5.0,5.0,5.0,5.0,5.0,"December 30, 2020",Current,Program Manager,"New York, NY",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,Great environment to work in,I have not encountered any cons in seven years,,2020-12-30,1,1,1,0,0,3,4.714285714285714,2.5829689167707928,1.7669468368480832,4.904340636539166,3.2203492329934407,2.7796507670065598,4.120042040214988,2.894341655395209,4.931039249607983,2.7800618460913364,1.2546000218508904,4.1679111898984536,3.0350036738807944,2.933215396634026,3.1765152106031387,1.00012186726163,1.000062488119506,4.873520835081014,great environment work,encountered con seven year,1,1
already logged,Great work culture,5.0,5.0,5.0,4.0,4.0,4.0,"January 3, 2021",Current,Finance Director,"Minneapolis, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,"High energy work culture 
Diverse and well rounded","Unstructured at times
Innovation fatigue
Complicated to navigate",,2021-01-03,1,1,1,0,0,3,4.285714285714286,1.8000546543139482,1.6451871472052255,4.492341795404916,2.6823769278151577,3.3176230721848423,2.618215039312698,2.0850307300832234,3.6765752024270286,1.4335097346331311,1.9939322834120383,3.900194077486726,3.774297251734818,2.2669975595666165,3.4221506638555934,1.0001004033603644,1.0000572410255015,4.997780376917374,high energy work culture diverse well rounded,unstructured time innovation fatigue complicated navigate,5,0
already logged,Poor management,2.0,1.0,2.0,4.0,1.0,,"January 3, 2021",Past,Machine Operator,"Columbia, MO",No,No,Neutral,Full-time,I worked at 3M full-time for less than a year,Very good salary and good benefits.,Stressed work schedule with no weekends off.,,2021-01-03,0,0,0,0,0,0,1.6666666666666667,3.834448124639864,1.8212308140201392,4.470741175337069,3.5948314914590482,2.4051685085409518,3.3350932888242126,2.869811938264088,4.517262770510504,1.7706617172970631,1.2570128075377982,3.1035388260605505,3.2733240843437037,3.663600560685381,2.9495036704864703,4.9998974502495095,1.0000937321792591,4.949974890021993,good salary good benefit,stressed work schedule weekend,-1,6
already logged,Great company,4.0,5.0,5.0,4.0,3.0,,"January 4, 2021",Past,Sales Associate,"Cleveland, OH",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than a year,"Family oriented, Great management, Benefits, No overtime, Great work environment","Salary, Not many other cons to speak of",,2021-01-04,0,1,1,0,0,2,3.8333333333333335,1.597199196489553,1.7524047096758033,3.523008383387295,2.2636624246163044,3.736337575383697,2.1791867386219312,2.5834840354007493,4.099827817416541,1.381934064941846,1.2728872595927705,3.1858827232971207,3.2080074160540373,3.8831862020266823,2.857980164888064,1.0000608143869192,1.0005068215799622,3.1835710806746658,family oriented great management benefit overtime great work environment,salary many con speak,-1,1
already logged,"Good pay, hard on body",2.0,1.0,1.0,3.0,1.0,,"January 4, 2021",Past,Quality Inspector,"Red Wing, MN",No,No,Neutral,Full-time,I worked at 3M full-time for more than 3 years,Pay was alright for the area. Could be better for the amount of stress your body goes through.,Hard on body. Ended up needing carpal tunnel surgery after one year working there.,,2021-01-04,0,0,0,0,0,0,1.3333333333333333,2.88647412141504,3.2238212104144828,3.6560270130068138,3.4663133046212646,2.533686695378736,3.733781435399784,2.6426926168683464,3.267773458511689,4.278861484647251,4.561299436890175,1.6813922190477624,3.397402610542078,3.4024921832292034,2.858767956052336,1.0028938108661836,2.4452075786163747,4.99883497810695,pay wa alright area could better amount stress body go,hard body ended needing carpal tunnel surgery one year working,8,6
already logged,"Great, ethical company",5.0,4.0,5.0,4.0,5.0,,"January 4, 2021",Current,Marketing Manager,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than a year,Innovative company with intelligent coworkers,Large company that can have red tape,,2021-01-04,1,1,1,0,0,3,4.333333333333333,1.441211747634176,1.5484235506984518,4.534733568149092,2.5091114725228914,3.490888527477109,2.098110932359191,2.3567649087327114,4.582217215230422,1.551038796884452,1.447759494801026,3.4328755880898054,1.0971826835644105,1.7807699061615203,2.599814736573295,1.0000527058019966,1.0001621829055878,4.903890344371289,innovative company intelligent coworkers,large company red tape,0,-1
already logged,Good Company,5.0,5.0,5.0,4.0,5.0,,"January 4, 2021",Current,Design Engineer,"Austin, TX",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than a year,"3M has a great company culture. Everyone seems to uphold the companies values and in my two years working there I have not met anyone I wouldn't want to work with again. It is a large company so there is some ""Bureaucracy"" but I have never found it to hinder my job. The thing I like most about 3M is their flexibility in working and their willingness to do what is best for the employees and company rather than just the shareholders like many other companies in todays world. They are very ""conservative"" in their approach so don't expect crazy high salaries and crazy new world perks(like unlimited PTO, drinking at work, constant parties) but I have found everything about my job and its benefits to be fair or better than average. The most surprising thing to me about 3M is how many employees have been there 20, 25, 30+ years and still love their job, I think that is a testament to how well 3M treats their people.",I really cant think of very many cons. As mentioned before it is a large company so somethings are slower to move and you are usually defined by your role so if you want to do a lot of random unrelated things it might be tough too. Vacation is probably very industry appropriate but can feel like less compared to some other companies.,,2021-01-04,1,1,1,0,0,3,4.5,2.283772889990911,1.9969096399513095,4.612230235351278,3.0774144990140004,2.9225855009859996,3.5848704582647963,3.6930657001169696,3.838659196607511,2.156453104680291,1.4671256951489229,4.171139153196359,3.5151337330549364,1.915940007408791,3.4436643491673533,1.000132360724471,1.0100419839071626,4.9657352394140855,ha great company culture everyone seems uphold company value two year working met anyone wouldnt want work large company bureaucracy never found hinder job thing like flexibility working willingness best employee company rather shareholder like many company today world conservative approach dont expect crazy high salary crazy new world perkslike unlimited pto drinking work constant party found everything job benefit fair better average surprising thing many employee year still love job think testament well treat people,really cant think many con mentioned large company somethings slower move usually defined role want lot random unrelated thing might tough vacation probably industry appropriate feel like le compared company,5,-1
already logged,Great Company - Culture In Transition,4.0,5.0,5.0,5.0,4.0,5.0,"January 5, 2021",Current,Organizational Effectiveness Manager,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,Support and care for employees. Values intelligence and process. Excellent leaders. Highly ethical and value-driven.,"Still in process transforming from traditional, highly structured, matrix organization of the 1980s to a modernized, digitally interconnected, agile, customer-driven design.",,2021-01-05,1,1,1,0,0,3,4.428571428571429,1.7034401340086966,1.3044415381271652,1.9566691982723117,1.508834374708571,4.491165625291429,2.356995685974562,1.1903307845265163,2.765888449521329,1.9482349733525182,1.5408726494563942,3.018129505659118,1.978768636566559,3.0282998438197093,2.2387401725611973,1.0001557325280714,1.0001156745723678,1.0024845850730408,support care employee value intelligence process excellent leader highly ethical valuedriven,still process transforming traditional highly structured matrix organization modernized digitally interconnected agile customerdriven design,10,3
already logged,"Great people, great benefits, tons of opportunity and challenges",5.0,4.0,5.0,5.0,5.0,,"January 6, 2021",Current,IT Manager,"Austin, TX",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 10 years,Positive work culture with many great people. Lots of career broadening opportunities and diverse roles and responsibilities. Strong ethical culture and focus on diversity and inclusion. Challenging roles to keep you motivated.,"Lean teams and tight budgets result in lots of re-prioritization
Difficult to get external hires approved",,2021-01-06,1,1,1,0,0,3,4.5,1.24757985892316,1.9579273004911588,4.44931129794357,2.5658149459789152,3.4341850540210848,1.5467405445807898,3.639619955370617,3.2350084568895574,1.0512799534660948,1.190258537576241,4.210181711874965,2.519815559802053,2.5678937502443224,3.5946793379783704,1.0001221057494218,1.000112097008274,4.989472590296202,positive work culture many great people lot career broadening opportunity diverse role responsibility strong ethical culture focus diversity inclusion challenging role keep motivated,lean team tight budget result lot reprioritization difficult get external hire approved,0,-1
already logged,Good place to work,4.0,4.0,3.0,5.0,3.0,,"January 7, 2021",Past,Anonymous Employee,"Wixom, MI",Yes,Neutral,Neutral,Full-time,I worked at 3M full-time for more than 10 years,"salary, benefits, and the perks are great",Job security is not very stable,,2021-01-07,0,1,0,1,0,2,3.5,1.8697489444258133,1.6508847038813943,4.036518592534255,2.5356024646846507,3.4643975353153498,3.2771028252947123,2.5168457376221687,3.8566980306983374,1.2773723563092685,1.0361877906253292,1.928434569126853,2.5346818141003666,3.6680582452582806,4.081964310289739,1.0001278294564262,1.0001147205552758,4.999769142028153,salary benefit perk great,job security stable,7,17
already logged,Experience,5.0,,,,,,"January 7, 2021",Current,Project Engineer,"Cleveland, OH",Neutral,Neutral,Neutral,Full-time,I have been working at 3M full-time,Great company to work for,Don’t have any cons yet,,2021-01-07,1,0,0,1,0,2,3.5,2.7661819216319783,1.5084034729571492,4.545759956195365,3.0486913670766143,2.951308632923386,4.316594723230414,2.391116370694077,4.907655075974526,3.1470579044897717,1.208595708796741,2.7598052715914294,2.8843960607903965,1.9184294604302927,3.3466431694500853,1.079033423288941,1.0000429307691259,4.971264383235682,great company work,’ con yet,13,1
already logged,Improving every life,5.0,4.0,5.0,5.0,4.0,4.0,"January 7, 2021",Current,Cyber Security Manager,"Minneapolis, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time,There really is a culture of trying to improve every life here; which provides a great sense of purpose to do well.,"A very large organization that is not necessarily opposed to change, but is slow to implement it.",,2021-01-07,1,1,1,0,0,3,4.285714285714286,1.946687911709752,1.8567779341684223,4.246541220953893,2.735608070084941,3.2643919299150586,2.797616624337194,2.8377235676951944,3.28998509190402,1.9975509767950488,1.4552279453312298,3.5554076283852933,3.0336605890603088,3.588132655828156,3.2472248881779238,1.0003565392488003,1.0008447821346944,4.995731273927591,really culture trying improve every life provides great sense purpose well,large organization necessarily opposed change slow implement,-1,-1
